2017-02-18 22:04:34,161	INFO	main	<module>	Line:13	app started
2017-02-18 22:04:34,165	INFO	_internal	_log	Line:87	 * Running on http://0.0.0.0:8080/ (Press CTRL+C to quit)
2017-02-18 22:04:38,068	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:04:38] "GET / HTTP/1.1" 200 -
2017-02-18 22:04:38,669	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:04:38] "GET /swagger.json HTTP/1.1" 200 -
2017-02-18 22:04:46,870	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:04:46] "GET /signup/long%40126.com HTTP/1.1" 200 -
2017-02-18 22:04:46,875	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:04:46] "GET /swaggerui/bower/swagger-ui/dist/images/throbber.gif HTTP/1.1" 304 -
2017-02-18 22:04:51,443	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:04:51] "GET /signup/long123%40126.com HTTP/1.1" 200 -
2017-02-18 22:04:55,672	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:04:55] "GET /signup/long%40126.com HTTP/1.1" 200 -
2017-02-18 22:07:58,666	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:07:58] "GET /signup/ HTTP/1.1" 405 -
2017-02-18 22:07:58,737	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:07:58] "GET /signup/ HTTP/1.1" 405 -
2017-02-18 22:07:59,595	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:07:59] "GET /signup/ HTTP/1.1" 405 -
2017-02-18 22:08:08,870	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:08:08] "GET /signup/ HTTP/1.1" 405 -
2017-02-18 22:08:09,044	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:08:09] "GET /signup/ HTTP/1.1" 405 -
2017-02-18 22:08:09,230	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:08:09] "GET /signup/ HTTP/1.1" 405 -
2017-02-18 22:08:09,641	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:08:09] "GET /signup/ HTTP/1.1" 405 -
2017-02-18 22:09:49,642	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:09:49] "GET /signup/long@126.co HTTP/1.1" 200 -
2017-02-18 22:09:49,749	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:09:49] "GET /signup/long@126.com HTTP/1.1" 200 -
2017-02-18 22:09:52,206	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:09:52] "GET /signup/long@126.com HTTP/1.1" 200 -
2017-02-18 22:14:47,118	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:14:47] "GET /signup/long@126.co HTTP/1.1" 200 -
2017-02-18 22:14:47,177	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:14:47] "GET /signup/long@126.com HTTP/1.1" 200 -
2017-02-18 22:14:49,350	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:14:49] "GET /signup/long1@126.com HTTP/1.1" 200 -
2017-02-18 22:14:50,519	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:14:50] "GET /signup/long12@126.com HTTP/1.1" 200 -
2017-02-18 22:14:51,177	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:14:51] "GET /signup/long123@126.com HTTP/1.1" 200 -
2017-02-18 22:14:53,052	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:14:53] "GET /signup/long123@126.com HTTP/1.1" 200 -
2017-02-18 22:25:08,667	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:25:08] "GET /signup/long@126.co HTTP/1.1" 200 -
2017-02-18 22:25:08,738	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:25:08] "GET /signup/long@126.com HTTP/1.1" 200 -
2017-02-18 22:25:09,837	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:25:09] "GET /signup/long@126.com HTTP/1.1" 200 -
2017-02-18 22:25:11,781	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:25:11] "GET /signup/ HTTP/1.1" 405 -
2017-02-18 22:25:20,395	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:25:20] "GET /signup/long@126.co HTTP/1.1" 200 -
2017-02-18 22:25:20,463	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:25:20] "GET /signup/long@126.com HTTP/1.1" 200 -
2017-02-18 22:25:22,167	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:25:22] "GET /signup/long@126.com HTTP/1.1" 200 -
2017-02-18 22:25:28,818	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:25:28] "GET /signup/long@126.co HTTP/1.1" 200 -
2017-02-18 22:25:28,922	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:25:28] "GET /signup/long@126.com HTTP/1.1" 200 -
2017-02-18 22:25:30,836	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:25:30] "GET /signup/long1@126.com HTTP/1.1" 200 -
2017-02-18 22:25:31,168	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:25:31] "GET /signup/long12@126.com HTTP/1.1" 200 -
2017-02-18 22:25:31,379	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:25:31] "GET /signup/long123@126.com HTTP/1.1" 200 -
2017-02-18 22:25:32,200	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:25:32] "GET /signup/long123@126.com HTTP/1.1" 200 -
2017-02-18 22:25:44,093	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:25:44] "GET /signup/long123@126.com HTTP/1.1" 200 -
2017-02-18 22:25:44,139	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:25:44] "OPTIONS /signup/ HTTP/1.1" 200 -
2017-02-18 22:25:44,157	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:25:44] "POST /signup/ HTTP/1.1" 200 -
2017-02-18 22:25:59,385	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:25:59] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-18 22:25:59,413	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:25:59] "POST /login/ HTTP/1.1" 200 -
2017-02-18 22:26:11,500	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:11] "GET /signup/long123@126.co HTTP/1.1" 200 -
2017-02-18 22:26:11,573	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:11] "GET /signup/long123@126.com HTTP/1.1" 200 -
2017-02-18 22:26:12,028	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:12] "GET /signup/long123@126.com HTTP/1.1" 200 -
2017-02-18 22:26:14,959	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:14] "GET /signup/long1123@126.com HTTP/1.1" 200 -
2017-02-18 22:26:15,669	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:15] "GET /signup/long1123@126.com HTTP/1.1" 200 -
2017-02-18 22:26:18,357	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:18] "GET /signup/long1123@126.com HTTP/1.1" 200 -
2017-02-18 22:26:21,935	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:21] "GET /signup/long1123@126.com HTTP/1.1" 200 -
2017-02-18 22:26:22,600	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:22] "GET /signup/long1123@126.com HTTP/1.1" 200 -
2017-02-18 22:26:22,783	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:22] "GET /signup/long1123@126.com HTTP/1.1" 200 -
2017-02-18 22:26:22,930	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:22] "GET /signup/long1123@126.com HTTP/1.1" 200 -
2017-02-18 22:26:24,937	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:24] "GET /signup/long1123@126.com HTTP/1.1" 200 -
2017-02-18 22:26:24,978	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:24] "OPTIONS /signup/ HTTP/1.1" 200 -
2017-02-18 22:26:25,004	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:25] "POST /signup/ HTTP/1.1" 200 -
2017-02-18 22:26:40,962	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:40] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-18 22:26:40,981	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:40] "POST /login/ HTTP/1.1" 200 -
2017-02-18 22:26:47,151	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:47] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-18 22:26:47,164	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:47] "POST /login/ HTTP/1.1" 200 -
2017-02-18 22:26:51,625	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:51] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-18 22:26:51,638	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:51] "POST /login/ HTTP/1.1" 200 -
2017-02-18 22:26:54,905	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:54] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-18 22:26:54,923	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:26:54] "POST /login/ HTTP/1.1" 200 -
2017-02-18 22:34:10,517	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:34:10] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-18 22:34:10,532	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:34:10] "POST /login/ HTTP/1.1" 200 -
2017-02-18 22:34:14,095	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:34:14] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-18 22:34:14,107	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:34:14] "POST /login/ HTTP/1.1" 200 -
2017-02-18 22:34:16,310	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:34:16] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-18 22:34:16,330	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:34:16] "POST /login/ HTTP/1.1" 200 -
2017-02-18 22:34:19,368	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:34:19] "OPTIONS /login/ HTTP/1.1" 200 -
2017-02-18 22:34:19,396	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:34:19] "POST /login/ HTTP/1.1" 200 -
2017-02-18 22:34:29,374	INFO	_internal	_log	Line:87	192.168.99.1 - - [18/Feb/2017 22:34:29] "OPTIONS /login/ HTTP/1.1" 200 -
